links_link,links_reviews_name,links_reviews_title,links_reviews_text,links_reviews_date,links_reviews_purpose
https://www.renttherunway.com/pdp/items/JSK20,Emily,Fun party dress,The middle part of the dresses is slightly ruched which makes it very flattering. The top part is padded so you don't need to wear a bra. The bottom part of the dress is flowy but not too short. Very cute dress and fun to wear.,"June 13, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK20,RTR Customer,Wanted to wear for a wedding but my chest was spilling out,"This dress is super flattering, but if you have a large chest it doesn’t cover much.","June 12, 2019",Small
https://www.renttherunway.com/pdp/items/JSK20,RTR Customer,The dress appeal,Love the fit! the ruffle details are amazing!!!,"June 11, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK20,Amanda,Wanted it to work,I was really excited for this dress but unfortunately it didn't work. It looked more like a costume than a trendy dress. Sadly I didn't wear it.,"June 2, 2019",Party
https://www.renttherunway.com/pdp/items/JSK20,Willa,Memorial Day friendly!,"Cute dress, definitely tight on my hips/butt area. I usually wear a 6/8 jean but have a small waist so opted for a size 6. I often wear a size 4 in dresses so I'm glad I sized up. Like other reviewers said, the dress is red, not pink. It's cute and Americana, and is really well made. I also have issues with the sleeves staying up and the bust being a little too loose. It's a well made dress, but given how short it is (I'm wearing it out to a bar) and the overall fit on my shape I won't rent again.","May 24, 2019",Vacation
https://www.renttherunway.com/pdp/items/JSK20,Emma,Top was too big,"Might be tough for petite girls unless you have a very long torso. The sleeves just bagged right off. It was otherwise cute, def could have gone down a size","May 23, 2019",Everyday
https://www.renttherunway.com/pdp/items/JSK20,Tami,Very cute but runs small,Sad I couldn't wear. If you have big boobs it won't zip. Very cute however,"May 22, 2019",Vacation
https://www.renttherunway.com/pdp/items/JSK20,RTR Customer,Nothing,Nice looking but runs large,"May 18, 2019",Large
https://www.renttherunway.com/pdp/items/SH366,Deena,Form fitting and flattering,I wore this dress for a baptism. It was just the right amount of conservative. Hit in all the right places without being low cut or too short. Lots of compliments!,"March 4, 2020",Other
https://www.renttherunway.com/pdp/items/SH366,Nicola,"Classy, elegant and fun!","Perfect for tall and athletic figure. I wore this to a bellet matinee but could be dressed up for evening or down for work. Lovely color and comfortable, soft fabric. Very good quality and looked expensive!","February 3, 2020",Formal Affair
https://www.renttherunway.com/pdp/items/SH366,Jen,Great cranberry color,Dress is thick but stretchy. Cool pattern and fun skirt detail.,"January 23, 2020",Party
https://www.renttherunway.com/pdp/items/SH366,Maura,"Great quality, little small",I felt very glam in this dress. Great quality and very flattering. Usually this designer runs TTS for me but this felt a little tight. Stretchier fabric helped haha would rent again for special occasion,"December 26, 2019",Party
https://www.renttherunway.com/pdp/items/SH366,Coleena,I Spanx needed!,This dress is feminine and timeless. The material and fit is flattering. All lumps and bumps are smooth revealing unobstructed curves in the right places. Highly recommended for all ages,"November 28, 2019",Party
https://www.renttherunway.com/pdp/items/SH366,RTR Customer,"Nice thick fabric, perfect for fall/winter",Loved the dress! The fabric's thickness means it hides any insecurities you may have.,"November 6, 2019",Work
https://www.renttherunway.com/pdp/items/SH366,Kim,Fits true to size,This fits tts. I wear between 6 and 8 the medium was a great fit. It's a heavy stretchy material. Kinda rubbed inside arms.,"November 1, 2019",Work
https://www.renttherunway.com/pdp/items/SH366,Betsy,Classic. Beautiful.,Another win from Shoshanna for curvy girls! Loved the fit and print and texture. Winner on all fronts!,"October 15, 2019",Work
https://www.renttherunway.com/pdp/items/SH366,Renee,"Beautiful color, rich fabric, subtle pattern. Will rent again.","Nice tight knit fabric, heavier side. Flattering, really shapes the wearer but not in an uncomfortable way. I was 4 months pregnant with my 3rd child when I wore it to a work dinner.","April 16, 2020",True to Size
https://www.renttherunway.com/pdp/items/SH366,Carol,Simply gorgeous!,"Great dress, you won't regret renting it.","February 28, 2020",True to Size
https://www.renttherunway.com/pdp/items/SH366,Gabriela,Very cute dress that can go from work to a night out,"Runs mostly true to size, the material is thick and stretchy so I think it is meant to be more form fitting, definitely looked best with some shapewear. I think the next size up would have been too loose in the wrong places. Overall I really liked this dress!","February 18, 2020",Small
https://www.renttherunway.com/pdp/items/SH366,Katie,Loved this dress. Loved the fabric and it fit perfectly!,"This dress is a very snug fit which was good for me. But if you don't want a snug fit, that might not work for you.","February 5, 2020",True to Size
https://www.renttherunway.com/pdp/items/SH366,Julia,High-quality winter dress,"Stretchy dress with no zipper, very thick and high quality. Is on the tighter side, hit above my knee.","December 18, 2019",Party
https://www.renttherunway.com/pdp/items/SH366,Priscilla,"Beautiful dress, but accentuates flaws","I didn't wear this because I'm post partum and still have a bump and it definitely accentuated it, which was the exact opposite effect I was going for. Other than that, the dress was beautiful. Great quality material, but a bit heavy. If my stomach was flatter, I would've worn this without hesitation.","December 12, 2019",True to Size
https://www.renttherunway.com/pdp/items/SH366,Shannon,Love! Sexy yet still work appropriate.,This is a great choice for fall and winter because of the fabric weight and burgundy hue. It's a very flattering knee length. I love the ruffling effect (kind of a mermaid style) at the hem. I paired it with above-the-knee suede boots and a long black cardigan. It is a bit of a body con but I still feel confident in it even at a size 12. This dress is so cute I had to search this designer Shoshanna and see what else she has up her sleeve.,"December 5, 2019",True to Size
https://www.renttherunway.com/pdp/items/SH366,Lauren,Fun dress,This dress hugs you tight. The fabric is thick and super stretchy so it’s really comfortable and easy to wear. It doesn’t get wrinkled either. It looks a lot more casual in person than in the photo. But the cut and the cling of it take it up a level.,"November 13, 2019",True to Size
https://www.renttherunway.com/pdp/items/SH366,Anna,Perfect for fall wedding,"Loved this dress, form fitting but comfy and amazing material. The color is a deep magenta/plum, so nice. And I loved the short sleeves. Would rent again!","November 6, 2019",Wedding
https://www.renttherunway.com/pdp/items/SH366,Mary e,Very comfortable but fitted cocktail dress for a Fall or Winter Wedding. Stretch fit was flattering.,"The material is thick, textured and fits snugly. Color is a deep raspberry. My favorite part was the pretty hem and a length just below the knee. Would rent again!","October 26, 2019",True to Size
https://www.renttherunway.com/pdp/items/SH366,Mary jo mj,I looked like a roaring twenties model. Knock out dress,"My 5th or 6th Shoshanna rental. The dress slipped easily over my head, no zippers. The color is bold burgandy and perfect fabric detail. Hem scalloped very flattering.","October 22, 2019",True to Size
https://www.renttherunway.com/pdp/items/SH366,Isabel,Form-fitting and flattering Fall dress!,Form-fitting and flattering Fall dress I wore to work then out to dinner.,"October 15, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Elsa,Absolutely gorgeous fit & fabric!,This dress drapes in all the right ways. The bust acts like a push-up bra and the fabric quality is so high this it smooths out any lumps and bumps on the back from a bra! I am definitely purchasing this.,"March 8, 2020",Work
https://www.renttherunway.com/pdp/items/JSK36,Eman,LOVE!!!! I ordered a size up because I didn't want the dress to hug my body too tightly.,It was very stylish and fit my body well. I'm a true size 16.,"January 30, 2020",Other
https://www.renttherunway.com/pdp/items/JSK36,Pam,Great neckline and sleeves!,I felt comfortable and confident in this dress - swirled nicely as I turned in ballroom dancing.,"January 15, 2020",Formal Affair
https://www.renttherunway.com/pdp/items/JSK36,RTR Customer,So smooth and elegant.,"Spanx underneath flatten my post baby belly. Felt very confident and hot. This is a fabric you don't want fitting tight so I recommend if you're in between sizes like I am, sizing up.","January 12, 2020",Formal Affair
https://www.renttherunway.com/pdp/items/JSK36,Gifty,"Multipurpose dress; originally intended for work, functioned as a party dress too","I think this would have made a nice dress for work, but I ended up wearing it to a Christmas party last minute. I jazzed it up a bit by adding a gold waist chain, but it does not need it for it's intended purposes. The color is great and for a fit and flare dress I think it's a not a run of the mill option.","December 19, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Megan,Love this dress!!! Color is amazing!!! If feels good!! Tons of compliments!!!,Perfect!!!!! Sexy! Felt luxurious!,"December 11, 2019",Party
https://www.renttherunway.com/pdp/items/JSK36,Andrea,"A Beautiful, Rich, Wine color dress.","I Love this dress!! It is extremely comfortable with smooth fabric that easily moves. I did have to put a small lace camisole to cover my cleavage. The arm length is long, so I put a hair rubber band on each wrist to style it.","December 5, 2019",Vacation
https://www.renttherunway.com/pdp/items/JSK36,Julia,Winter Elegance,The party I was going to wear this to was canceled but I thought the dress was pretty. The other reviews don't do it justice. It's long enough to wear to a work Christmas party but low cut enough to give it a little sex appeal.,"December 4, 2019",Party
https://www.renttherunway.com/pdp/items/JSK36,Amanda,Perfect pair for autumnal camel color,"This is a true 2 with absolutely no stretch or give. The cut is incredibly flattering and adds body and more curvature in the hips due to the cut of the skirt. The scrunched look in the busy isn't tacky like with some fabrics. At 5'7""+ I found the mid-calf length very flattering. It's definitely formal enough for the office but cute enough for dressy-casual moments.","November 19, 2019",Everyday
https://www.renttherunway.com/pdp/items/JSK36,Sarah,Can't say how much I loved this!,This dress is an absolute winner!! Hangs perfectly didn't even need to wear spanx! The color is so rich and the fabric is just delicious! My husband even asked if I wanted to purchase it!! Many compliments all night! The sleeves are long so I just styled them up and worked great!,"November 13, 2019",Formal Affair
https://www.renttherunway.com/pdp/items/JSK36,Allexa,Maroon DREAM,"Huge fan of this dress, felt v elegant and class-sayyy. Thought it was a perfect look for my friends fall wedding. Ignore my boots, wasn't my shoe of choose...but guess who forgot to pack her cute strappy heels? #oops","November 4, 2019",Wedding
https://www.renttherunway.com/pdp/items/JSK36,Lynzi,Beautiful,"The color and cut of this dress is just beautiful and it fit like a glove. Plus, extra points for being comfortable. It's really a perfect dress!","October 7, 2019",Date
https://www.renttherunway.com/pdp/items/JSK36,Alexa,Elegant and feminine,"Loved wearing this! Wore it to a formal work event and a fundraiser. Perfect on a fall night. There's definitely a lot of fabric, rolled up my sleeves to tone it down. I wore a black pointy toe heel, think the higher the better with this dress! Conservative look but neckline is beautiful and tight sleeves are slimming.","September 18, 2019",Formal Affair
https://www.renttherunway.com/pdp/items/JSK36,Rachael,Ruching is all the wrong places,I didn't wear this dress. It fit a little big & was not flattering where the ruching falls & the sleeves are very long. Color is a gorgeous rich brown & the fabric is really soft. Bummed the cut is so weird from the bust to the pelvis.,"August 21, 2019",Vacation
https://www.renttherunway.com/pdp/items/JSK36,Dina,Would have been the winner!,Dress definitely runs true-to-size or a little big. This one was too big for me (the top and chest was way too low to even get tape to hold it up). Felt great on and fantastic length (no flying up in the wind). Last min gala invite forced me to pick the closest size and hope. Would get this again in a 14...think it would be perfect.,"February 20, 2020",True to Size
https://www.renttherunway.com/pdp/items/JSK36,RTR Customer,Great Classic Dress in a Great Color,"Wore this dress for an Oscar party with a 1920's theme. The dress is a classic cut with an asymmetrical hem that worked for the occasion and was a silk material that also fit the theme. The color is a stunning burgundy. I'm normally a size 12 and the size 12 fit like a glove. I'm also busty (36DDD) and it fit my chest as well with a nice amount of cleavage in the V neck. There's no give in the fabric so I'd make sure to order the right size here. My backup ended up being a size 14, which was too large for me and also very different dress. The 12 is a side zip, snug and fitted. The 14 is a back zip and is VERY roomy on the top, so much so it fell off my shoulders. I was very pleased with the dress as a whole and got plenty of compliments.","February 10, 2020",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Carole,"Wanted to love it, but awkward fit","I found the sizing on the 12 was a bit large and awkward on my 5'9"" 175 frame. I loved the material, which reminded me of a satiny disco vibe, but ultimately could not wear because of the unflattering way in which the silhouette hung. Perhaps in a smaller size?","February 5, 2020",Large
https://www.renttherunway.com/pdp/items/JSK36,Emma,Very flattering!,Extremely flattering. Flared a little more at the hips than I would have liked. Heavy high quality fabric.,"January 29, 2020",Vacation
https://www.renttherunway.com/pdp/items/JSK36,Elle,Cute,"It didn't wow me, but it's a good dress. I think it would be better for someone taller than I am, but I am really short. I am 5'2"".","January 27, 2020",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Natalie,Very frumpy and unflattering,"This dress had great reviews and I loved the look of the fabric, so I ordered it. Firstly, the dress is very large. The sleeves are very long, and there's a lot of extra fabric. This is not a flowy, silky dress like it looks in the picture. This is heavy and hangs strangely. The creases in the front also cling to your stomach in a strange way, despite the dress being big. What a disappointing order.","January 25, 2020",Date
https://www.renttherunway.com/pdp/items/JSK36,Kelly,Incredibly flattering!,Wore this dress on Christmas Day and got many compliments. At first was nervous about the ruching but it was actually very flattering! The material is very comfortable as well. Runs slightly large but otherwise great dress!,"January 5, 2020",Other
https://www.renttherunway.com/pdp/items/JSK36,Vyshnavi,It was beautiful and very flattering.,It is loose and tight where it needs to be for my figure and was very slimming.,"December 22, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,RTR Customer,Beautifully fits slim figure.,"I am 5""11"" and slim like the model pictured. This dress fit me like a glove and felt lovely on. Worn at my company's Christmas party I got many complements.","December 16, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Vicki,comfortable,loved the dress,"December 5, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Joicelynne,Witchy,"PROS I really enjoyed renting this fall item. The length is perfect for work, and you can turn around and wear it to a Happy Hour. The fabric was soft and flirty. I did not need to wear an undershirt, as I typically do with low-cut items. But this bust was flattering for my chest. CONS -None-","November 12, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Kat,Gorgeous color!,"Love the heavy material. It hugs curves beautifully, but doesn't show every bump & bulge. I haven't decided if I'll wear it to the event, but I'm keeping it as a possibility.","November 11, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,S,Perfect party dress during winter,"Great winter color, great fit, great length. I loved the silky, soft fabric and the unusual cut of the skirt. I received lots of compliments.","October 28, 2019",Party
https://www.renttherunway.com/pdp/items/JSK36,RTR Customer,Color and fabric were perfect for outdoor fall wedding.,The seaming is flattering and length is appropriate but still sexy.,"October 1, 2019",True to Size
https://www.renttherunway.com/pdp/items/JSK36,Micaela,This is my favorite color,"This dress is so unique, yet understated. I was able to make it pop with statement earrings and gold shoes. I received so many compliments.","September 18, 2019",Formal Affair
https://www.renttherunway.com/pdp/items/JSK36,Sarah,Loved the silky fabric,"Wore a 14, normally wear a 16. A 14 fit me perfectly","September 15, 2019",Large
https://www.renttherunway.com/pdp/items/JSK36,Penelope,Beautiful but strange ruching.,Fit like a glove but ruching in all the wrong places. The ruching at the front sticks out weirdly and makes you look like you have a belly... The opposite of what ruching should accomplish.,"August 25, 2019",True to Size
https://www.renttherunway.com/pdp/items/CD33,Melissa,A simple style and comfortable dress that will make you feel sexy.,This dress fit well. I added push up's to help fill out the top. Everyone was amazed that I rented this dress. I would say it's great for any formal or semi-formal event. I felt great and confident wearing it and would rent it again.,"March 6, 2020",Formal Affair
https://www.renttherunway.com/pdp/items/CD33,Jennifer,Beautiful Dress!,Zipper is hard to zip! Gets caught on the inside fabric. Thankfully my husband was able to zip it up! 163 pounds 5 ft 8 wire size 12.,"October 3, 2019",Wedding
https://www.renttherunway.com/pdp/items/CD33,Suzanne,Showstopper.,"I am obsessed with this dress. I am a bustier girl and loved not having to wear a bra. Fit right in all the right places, yet still had some give to eat and dance. Received compliments all night long.","September 24, 2019",Wedding
https://www.renttherunway.com/pdp/items/CD33,Anna,Love!!!,"This dress was beautiful and comfortable. The top is padded, so a bra is not necessary. Like other reviewers mentioned, the zipper is tough! Once it's own, it's perfect though!","September 16, 2019",Wedding
https://www.renttherunway.com/pdp/items/CD33,Kaitlin,So many compliments!,"I loved the way this dress fit, fit true to size and was very flattering. Very much agree with all the other reviews that the zipper was very difficult. Would recommend!","September 2, 2019",Wedding
https://www.renttherunway.com/pdp/items/CD33,Shannon,Perfect fit and very flattering,"The reviews are all correct, this dress did compliment my figure nicely, and did work perfectly for the wedding I attended. I did have to use pliers to get it to zip up all the way because it kept getting stuck at the seam, but it all worked out!","August 30, 2019",Wedding
https://www.renttherunway.com/pdp/items/CD33,Carole,This dress is elegant and chic and feels expensive.,I ordered the size 12 and felt like a 10 could've fit. Planning to wear it to a bachelorette brunch but I'm hesitant since the larger size paired with the midi hem skews a little matronly.,"August 13, 2019",Party
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,Everyone was saying this dress was a show stopper!,"The dress itself was gorgeous! The condition it came in was pitiful. The petals on the top were flopping down with the threads that use to hold the up still hanging there. The zipper was broken and took my seamstress mother an hour to wedge it up. (The dress was a size larger than I truly needed so fit was not the issue.) The cupletts in the dress were lop-sided. On one side it had a cup on the top, and one side the cup was on the bottom. Thank goodness the dress had so much lace detailing to hide the rest and I had to pin up the flowers. rating the dress is difficult because it was so gorgeous but the condition it came in was so bad!","June 8, 2019",True to Size
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,Got lots of compliments,"Great dress, but zipper was hard to zip and straps we're getting loose. I give it a A-","May 12, 2019",True to Size
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,Compliments all evening,"I ordered a 4 and a 6. The waist band was a bit too tight on the 4, so I ended up wearing the 6. The straps are fully adjustable, which helped the dress fit perfectly. I received compliments all evening long. I am very happy with my selection.","April 29, 2019",Party
https://www.renttherunway.com/pdp/items/CD33,Mary beth,This dress is gorgeous. The material was great quality!,"I am 5’6”, 125 lbs, 34B. I usually wear a 2 or 4 and the 4 in this dress was tight!! I would go one or 2 sizes up. I got so many compliments and felt very pretty. It was perfect for a wedding. You can wear any shoes too bc it’s not super long. I wore a strapless but you don’t need a bra.","April 1, 2019",Small
https://www.renttherunway.com/pdp/items/CD33,Nicole,Elegant,I was glad I took the 4 as a second size...I couldn't zipper up the 2 and I'm usually a 2.,"February 9, 2019",Party
https://www.renttherunway.com/pdp/items/CD33,Kelle,My favorite RTR!!!,The lace detail and color contrast on this dress make it so special!! It fit perfectly. Needed a little help at the top of the zipper but was not a big deal. I'd rent this one again in a heartbeat.,"January 4, 2019",Party
https://www.renttherunway.com/pdp/items/CD33,Jacqueline,Rent this dress.,"This dress is stunning. I love to try different dresses, but I will definitely rent this again in the future. It was very flattering and perfect for a wedding. I received so many compliments. The only cons I experienced were the stubborn zipper, and one of my straps broke! I would still give it 5 stars.","November 21, 2018",Wedding
https://www.renttherunway.com/pdp/items/CD33,Erin,Loved this dress! Lots of compliments!,"This is a form fitting dress that is super flattering! The waistline defines the smallest part of your waist and makes you look amazing! I normally do not wear body-con dresses, but this one changed my mind! Nice quality fabric. Zipper was tight on the lace... gets hung up around transition at waist, but once past the seam it worked! I would buy this dress!","November 12, 2018",Wedding
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,Gorgeous Dress,"This dress is beautiful! I loved the color blocking and lace. It was comfortable to dance in all night and was dressy enough for a black tie optional wedding. The only downfall like others say is the zipper! It took two people to zip me into this dress. However once it was on, totally worth it! Received compliments all night; wish I could have kept it!","November 8, 2018",Wedding
https://www.renttherunway.com/pdp/items/CD33,Pamela,Nothing,The fit was not ideal because the 6 was a little too big and the 4 had a broken zipper. However the dress was fabulous and I was at a gala for a national contemporary arts museum and received lots of compliments,"November 6, 2018",Small
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,The fit,I am tall and it fell beautifully,"November 6, 2018",True to Size
https://www.renttherunway.com/pdp/items/CD33,Samantha,Classic !,I rented this for a fundraiser event. It was extremely flattering and very classy looking. I wish it were mine to keep !,"November 5, 2018",Party
https://www.renttherunway.com/pdp/items/CD33,Erin,"I loved the dress! The dress was comfortable, I felt good and got a lot of compliments.",I had a choice between a 4 and 8 due to 6 not being available which I usually wear but the 8 fit comfortably. The zipper was difficult but I rubbed a little soap on it and it did the trick.,"October 30, 2018",Wedding
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,This dress made me feel amazing!,I loved this dress. It was classy and sexy but alao very flattering for my body type. The lace detail with nude underlay was a show stopper and unique. Received many compliments on this dress and felt absolutely amazing in it.,"October 28, 2018",True to Size
https://www.renttherunway.com/pdp/items/CD33,Anastasia,This dress is a dream!,"This dress fit like a glove, I almost wish I had the 0 to compare because the top was a bit large, but I'm very small chested so that may be why. Like everyone else mentioned, the zipper is almost impossible, I used the soap trick that someone else had mentioned. I got so many compliments all night though, I wish I could've kept the dress! It's absolutely stunning and elegant","October 7, 2018",Formal Affair
https://www.renttherunway.com/pdp/items/CD33,Julie,"If you can get it on, it is so worth it!","This dress is absolutely amazing and maybe my favorite rental to date. I received many compliments. The dress is flattering, well made and made me feel pretty and sexy at the same time. Like other reviewers said? The zipper is awful. After reading other reviews, I told my husband we would attempt to get me into it for 10 minutes and if not, I would wear something else. It took 7 minutes. I think it would be impossible to put on without help. We twisted it around to the front so you also should be comfortable showing all your goods to whomever helps you into it! But it is soooo worth it!","October 7, 2018",Wedding
https://www.renttherunway.com/pdp/items/CD33,RTR Customer,Perfect dress,"This dress was exactly what I expected it to be! They were out of my typical size (10) so I had to go a size bigger, and while the 10 probably would have been better, the 12 worked just fine. As a fuller chested woman I was concerned with the fit there as well as the need for a strapless bra, and this dress was perfect! It offered good coverage and didn't require a bra underneath to look right. I got so many complements on it throughout the night. I wish I could buy it!","October 7, 2018",Wedding
