"links_link","links_Review_name","links_Review_Title","links_Review_Text","links_Review_Date","links_Review_Purpose"
"https://www.renttherunway.com/pdp/items/ALSH5","Jordanna","fit perfectly, so beautiful, got so may compliments annddddd HAS POCKETS","fit perfectly, no cons whatsoever","March 13, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/ALSH5","Nancy","Love this dress!! Very girly and romantic looking!","Fits true to size and very comfy to wear!","March 4, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/ALSH5","Noelle","Beautiful dress - poorly fitted","I am usually between a 6 and an 8 and the 8 was snug but overall fit well and looked nice. My main complaint was about the cups. They did not fit me well and had very little support to keep everything tucked in. I had to readjust throughout the night. Overall beautiful dress - the fit was just off and not very comfortable.","March 4, 2020","Wedding"
"https://www.renttherunway.com/pdp/items/ALSH5","Deanna","Had bought for a wedding shower, and it just didnt fit right","Had bought for a wedding shower, and it just didnt fit right at my hips. My my hips looks huge and although I have hips I wouldnt call myself a ""hippy"" person. Was not flatter at all. I also have bigger boobs and the way it sat overall looked terrible. I think it would be great for small chested, straight body person as it's a beautiful dress","March 4, 2020","Large"
"https://www.renttherunway.com/pdp/items/DTP74","","","","",""
"https://www.renttherunway.com/pdp/items/RM206","Kimberly","Great work skirt","Wore this to work. Great length as long as you pair with a tall heel since I'm only 5'2. Will rent again!","March 4, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/RM206","Dominique","Comfortable and cute!","Super comfortable and was able to pair with both sweaters and tops.","February 20, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/RM206","Ellie","Cute!","Nice material and flattering! I feel like I can't wear mist midis because of my height but the hem hits nicely, not too long","March 9, 2020","Work"
"https://www.renttherunway.com/pdp/items/RM206","Becky","Versatile, multi-season, and comfortable","This skirt is great! It was very comfortable, well-made, and could be dressed up or down. The material is light enough to wear in the summer, but would also work well with tights for the winter. RTR suggested a larger size for me, and it was big for my waist but sat nicely at my hips","February 20, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/RM206","Mary","Very confused about size chart?","I'm not sure if I'm just misunderstanding the size chart, but it seems to be completely inaccurate. I usually wear a medium or size 8 (closer to a size 10 than a 6.) After checking out the size chart, I determined the appropriate size for me was XL. I was thrown off by this but ordered it anyway since I'm unfamiliar with the brand and figured it must run super small. Skirt arrives, and it's huge. Clearly the right size for me would have been my normal size, a medium. It did seem to be very cute though if it had been the correct size!","February 9, 2020","Large"
"https://www.renttherunway.com/pdp/items/MKP77","Ellen","So flattering! Wanted to buy.","I was so close to buying this! Love the slit on the side and the top fit perfectly.","March 12, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/LKL159","RTR Customer","Beautiful colors","This dress is amazing, small slits make it a little sexy but it still covers. Lightweight material makes it perfect for hot Florida weather. I actually loved the length on this, I'm 5'4 and it came to my ankle","March 26, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/LKL159","Delaney","Great Color Worn for Everyday and Super Comfortable","This dress has great bold colors and fits like a dream. I usually wear a size 4 but does have a little stretch in the waist. I am 5ft 3inches and it comes to my ankles. Will rent again!","April 22, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/HL234","Jennifer","Feeling sexy during quarantine","Originally rented this to wear to my best friend's bachelorette. Now that that's been canceled this is my go to quarantine outfit. Feeling diva sexy walking from my bedroom to my living room in it. Strapped on some heels and made myself a cocktail to watch Tiger King on Netflix. Super comfy for couch lounging. Fits really well. Hugs my curves. Love it and wish I could afford buying it! Looking forward to eventually rocking this out for the bachelorette... in a few months?","March 27, 2020","Party"
"https://www.renttherunway.com/pdp/items/HL234","Annatasia","This skirt was the perfect skirt for a night out in Miami!","Obsessed, the skirt was the perfect fit. Super comfortable.","March 16, 2020","Party"
"https://www.renttherunway.com/pdp/items/HL234","Taunie","Super cute, but maybe not for curvier girls.","This skirt was stunning on the hanger. I was absolutely thrilled to get it. I ordered a medium because I’m usually a 6, but i think even if I went a large this just wouldn’t have been a good fit for my shape. If you’ve got a booty, beware of this skirt. It was pretty much impossible to get over my backside. Once I finally did get it on (pretty much a workout in itself) because of how tightly it stretched across by booty, it pulled the hem up in the back and it stuck out like I had a tail. From the front it was perfect, but it had to work way too hard to fit in the back. Overall, it was beautiful, but not a fit for me.","March 6, 2020","Small"
"https://www.renttherunway.com/pdp/items/RHR21","","","","",""
"https://www.renttherunway.com/pdp/items/VD56","RTR Customer","Favorite jumpsuit ever!","This jumpsuit is a dream. The fabric feels expensive and it's flattering and unique. Perfect for spring time weather!","February 29, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/VD56","Amanda","Stylish and comfortable! Received multiple compliments.","","February 29, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/VD56","Tiffany","Love","I saw the reviews and it stated that this item runs small so I rented a large. The bottom Fit perfect but bc I am Small on the top it was a bit loose. But loved how it fit and material was soft and comfortable.","February 2, 2020","Date"
"https://www.renttherunway.com/pdp/items/VD56","Kelsea","Super comfy but large on me","This jumpsuit was made from very soft and comfortable material. I loved the shape of it and the pattern on the fabric. The fabric is thin though so I'd recommend a warm climate for this piece. I rented a Small because XSmall wasn't available, unfortunately it was far too long and very large in the booty but fit well elsewhere. I'm going to try the XS and see if it's suitable but I worry it will still be too long. Otherwise a very cute and fun little outfit.","January 1, 2020","Date"
"https://www.renttherunway.com/pdp/items/VD56","Gabrielle","LIKE WEARING PAJAMAS!!!","Loved this jumpsuit! Rented this last minute before my vacation to Punta Cana. Felt like I was wearing pjs all night long. I'm typically a size 4/6 and rented the medium, the small would've been a better fit but with the tie belt I was able to cheat it. Definitely will rent again!","December 13, 2019","Vacation"
"https://www.renttherunway.com/pdp/items/VD56","Seija","Súper comfortable","Unfortunately too big for me, yet somewhat small in the chest area (I'm only a 36B). Wish I could've worn this comfortable option on my upcoming cruise but it was way too large;(","February 27, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/VD56","Alisa","I would give this 10 stars if I could.","love love love! you need to rent this jumpsuit. it feels amazing, fits perfectly and the colors are BEAUTIFUL!","February 24, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/VD56","RTR Customer","It cuts short on side boob. I'm tall and felt it's length was good but didn't feel top part laid","","February 6, 2020","Other"
"https://www.renttherunway.com/pdp/items/VD56","Ashelee","Sad I didn't get to wear it!","Unfortunately, I didn't actually get to wear this on my trip, but I did try it on when it came in the mail. It is sooooooooooo comfortable and being tall, sometimes rompers and jumpsuits can look and feel odd if they don't fit my torso, but this was a gem and I highly recommend it for tall people. It would've looked great with heels or flats.","February 4, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/VD56","Anne","Recommend for tall girls only","I loved this fun, comfortable, super-stylish number, but at 5'4"", it was waaaaay too long. Like impossibly long. I'd say if you're 5'8"" and up and have some heels, you'll rock this. To cope, I pinned the bottoms to look like joggers and then tucked the pins up under the leg against my ankle. It worked like a charm. However, it would look nicer straight legged like it's supposed to be. Still loved it!","January 7, 2020","Vacation"
"https://www.renttherunway.com/pdp/items/VD56","Melissa","Cute","Cute. I'm a 6/8 and was scared that a medium might be tight in boobs and hips so I got the large. Oof. Should've DEFINITELY gotten the medium. I wore it anyway but runs large","December 14, 2019","Everyday"
"https://www.renttherunway.com/pdp/items/VD56","Grace","Unique! Runs large in pants","Funky and fun, sexy open back. Runs large in the pants portion of the jumpsuit, I went for the large because I am on the upper end of a 6 in pants and knew there would be no stretch in the fabric but it was so loose and gaped so much at the lower back I couldn't wear it, alas! Looking forward to trying the medium","December 6, 2019","Other"
"https://www.renttherunway.com/pdp/items/MNL277","Heather","Amazing Details","The lace details are intricate and difficult to photograph. The dress has a quality thickness to it and adjustable straps.","April 17, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Caroline","I felt sexy!!! Fit like a glove!","Perfect fit, true to size. Super flattering, looks expensive, and sexy! Also very comfortable. One of my favs!","March 2, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Yoleine","The perfect dress","This is one of my favorite rentals. Loved this dress. It was classic, modern, and sexy. I wanted to feel special in this gown and that it did! It hugs all of the right places and I received compliments all evening! I'll be renting this again. Hopefully I'll own this piece one day!","February 19, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","RTR Customer","Perfect dress!","I absolutely loved wearing this dress. The silhouette is perfect, it hugs you in all the right areas. I received so many compliments on it throughout the night.","February 11, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/MNL277","Andrea","Sexy & Curvy","The dress is Very Sexy & Fun for a date night with my husband! It definitely accentuates an hour glass figure & large breast!! The velvet fabric was soft to touch. The dress runs Small & tight!","February 7, 2020","Date"
"https://www.renttherunway.com/pdp/items/MNL277","RTR Customer","Easy process, fit perfectly","I loved this dress and got many compliments! It fit true to size and was comfortable to wear all day/evening.","January 22, 2020","Wedding"
"https://www.renttherunway.com/pdp/items/MNL277","Nicole","Loved the fabric & shape","I was pleasantly surprised by the velvety fabric. Really luxurious & pretty shape. Didn't want to take it off!","January 21, 2020","Date"
"https://www.renttherunway.com/pdp/items/MNL277","Monica","So flattering!","Best dress I've worn to date to a wedding. It was classy, pretty, and comfortable! Only complaint is that the straps are not adjustable, but still looked great.","January 19, 2020","Wedding"
"https://www.renttherunway.com/pdp/items/MNL277","Elena","Velvet lace on this dress is truly luxurious.","This dress is pure luxury. I felt royal putting it on. Excellent craftsmanship and style. I wish it fit :) size 8 was perfect in the chest, a little tight in the hips. Size 10 was too big in the chest, perfect in the hips. For a 5 ft 4 person, a little long.","January 14, 2020","Party"
"https://www.renttherunway.com/pdp/items/MNL277","Malorie","So comfortable, very flattering","Wore this for a NYE party at Soho House and loved it. The size 8 was unavailable so I got a 10 and it fit great on top and a little looser on the bottom. This size fit better for dancing and loving around. Received a lot of compliments and loved it overall. Only issue was that the left strap broke at the front and I had to tuck it in for the last few hours of the night.","January 9, 2020","Party"
"https://www.renttherunway.com/pdp/items/MNL277","Nardina","Gorgeous Dress!","Such an elegant and well fitting dress. It was super comfortable to wear all night and I received so many compliments! It really accentuated my curves and fit like a glove. I attended a formal birthday party and it was a spot on choice. I couldn't have picked a better dress.","January 7, 2020","Party"
"https://www.renttherunway.com/pdp/items/MNL277","Nilsa","Nice dress!","This dress fabric is good quality. It fits true to its size and the length is perfect .The only problem I had with the dress was the lining was twisting and rolling up every time I danced. The zipper was crooked as well. Overall the dress is very nice if it wasn't because of that issue.","January 6, 2020","Wedding"
"https://www.renttherunway.com/pdp/items/MNL277","Emily","Jessica rabbit plus some pounds.","Jokes aside, felt like a bombshell. Got a ""whoa"" out of my bf. Could have used a size up but I wasn't too uncomfortable all night. Amazing dress. Trying to find an excuse to wear it again.","December 19, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Kalianna","Velvet Detail for Black Tie Formal Event!","Beautiful velvet details! I love love love this dress! It fits perfect and really sucks in the right places. Perfect for a formal event. I wore to a black tie gala & it was gorgeous! Recommend 100%","December 12, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Emma","Way more than just a LBD!","I wore this to a formal holiday party and absolutely loved it. The 4 fit like a glove ( I was deciding between a 4 or 6). I'm a 34 C and felt like the bust part of the dress was still gaping a little bit so I used these boob inserts I got from Nordstrom rack. They worked like a charm and I put a piece of garment tape on them to make sure I didn't loose a boob on the dance floor. I would definitely recommend this dress!","December 10, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Rebecca","Stunning, unique dress, perfect for curvy girls!","I absolutely loved wearing this dress! I felt strong, elegant, beautiful, and unique. The fabric is a beautiful velvet lace that is thick and holds you in. The corset look adds a sexy touch. You can definitely wear a strapless bra with this and would work for larger chested girls. I'm normally a 12 but ordered a 14 as so many nice dresses require sizing up - but i could have worn a 12 and it would have been fine and defined my shape more. Only con was that the velvet straps are not adjustable.","December 10, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Becca","Super flattering detailing, hugged what I love and hid what I don't! Felt like a princess!","I rented this for a gala (middle in photo) and absolutely LOVED it! I got compliments all night. The fabric is beautiful up close and the cut is very slimming.","November 18, 2019","Formal Affair"
"https://www.renttherunway.com/pdp/items/MNL277","Kelsey","Loved this dress, it does run a little big, so I wish that I would have ordered a 4R!","Loved this dress, it does run a little big, so I wish that I would have ordered a 4R!","March 13, 2020","Large"
"https://www.renttherunway.com/pdp/items/MNL277","Chloe","I loved this dress! The material was substantial and it was flattering on an hourglass shape.","I felt this dress fits true to size. I normally wear a 4 and I wore a 4 in this dress, though I got a 6 as backup. This dress fit well in the body, though it was longer on me than it is on the model, because I am on the shorter side. The only drawback was that the bow-straps on this dress don't actually untie, so you can't adjust the straps. These became a bit painful on my shoulders when I sat down and the dress pulled. Nothing major, but something to keep in mind if you'll be sitting all night. Otherwise, I would highly recommend this beautiful dress!","March 6, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/MNL277","RTR Customer","So many compliments!","Absolutely loved this dress - fit perfectly without being too tight and not too revealing up top. The subtle design on the dress is a bonus, too. I received so many compliments!","February 26, 2020","Wedding"
"https://www.renttherunway.com/pdp/items/MNL277","Emily","Just so so to me","It wasn't very comfortable. I could wear the 8 but was conscious how fitted it was and sitting was not comfortable. I got a 10 backup but it was too big in the shoulders and they did not adjust. Went with my backup style insteAd","February 13, 2020","Work"
"https://www.renttherunway.com/pdp/items/MNL277","Lauren","Gorgeous","I rented this as an alternative to Christmas or NYE. It is GORGEOUS, but ultimately I felt like I didn't fill the bust enough to make it work. I'd have to purchase some of those cutlets to add for fullness, which didn't seem worth it.","January 13, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/MNL277","Cristina","Beautiful and flattering","Gorgeous dress! I wore this to a black tie wedding and received tons of compliments. The dress did run a little big on the sides, but I used safety pins on the inside and it worked great. Definitely recommend! I'm 5'6'', 120 lbs, and wore my usual size 2. Probably could've gone with a 0.","December 20, 2019","Large"
"https://www.renttherunway.com/pdp/items/MNL277","Sarah","Loose, large, and long.","Loose, large, and long. I assumed it was bustier like style (i.e., hold itself up), it did not. It's unfortunate that an expensive dress like this requires additional expensive undergarments for it to fit properly. I wasn't able to wear this to my event at all.","December 18, 2019","Party"
"https://www.renttherunway.com/pdp/items/MNL277","RTR Customer","So flattering!","Got so many compliments. High quality material and great fit.","December 18, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/MNL277","Amanda","So many compliments!","This dress was amazing! The dress is beautiful and very flattering. I've never received so many compliments before. The size 8 fit perfectly and was not too tight. The material doesn't stretch so I was nervous about sitting down but it was super comfortable.","December 2, 2019","Wedding"
"https://www.renttherunway.com/pdp/items/REF66","Melissa","Súper great fit!","Loved the way this dress hugged my body and curves. The back was super sexy with the openings. It wasn't too short but just enough to show leg!","April 30, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/REF66","Tara","Reformation nails it again","This for true to size for reformation, but size up if this is a new brand for you. It's short, but not to short, the cute out in the back is cute and I still wore a bra that wasn't very noticeable.","February 15, 2020","Party"
"https://www.renttherunway.com/pdp/items/REF66","Alyson","Cute dress!","I wore this for a night out and loved it. I had to buy a backless bra since the back is open but I really loved it. I am familiar with Reformation and knew to size up, their clothes run small on me. I went up 2 sizes, probably could have done with just 1 size up but I liked that it was a bit looser fitting.","February 11, 2020","Other"
"https://www.renttherunway.com/pdp/items/REF66","Annie","The Back!","Wore to a Christmas party. It is very short, so better for petites. The back is very cute, but appropriate for work albeit a bit short. Love and highly recommend! Thank you RTR!","February 7, 2020","Party"
"https://www.renttherunway.com/pdp/items/REF66","Nicole","Y'all. Get this dress.","I will 100% be renting this again. It was so flattering. I'm definitely a larger cup size so I was worried it wouldnt fit based on all the reviews about it running small. The key hole cut outs in the back gave it such a flirty and sexy feel without being over the top. It was just passed fingertip length on me so I didn't feel it was too short at all, then again I'm only 5'4.","January 30, 2020","Date"
"https://www.renttherunway.com/pdp/items/REF66","Mayra","Perfect work for a date or just work","The fabric let see through in the bottom but when wear with tights looks amazing","January 17, 2020","Everyday"
"https://www.renttherunway.com/pdp/items/REF66","Ashley","Fun take on a black dress!","This dress was super cute and comfortable! I liked that it had a casual fit bit the polka dots makes it fun. A bit short but fine with tights.","January 13, 2020","Party"
"https://www.renttherunway.com/pdp/items/REF66","Patti","This was such a cute dress! Versatile to wear to work or for cocktails.","A little short, but super cute dress.","January 7, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/REF66","Catherine","So flattering!! Received so many compliments.","A little tight on the chest (34D), otherwise perfect. Loved the little details (back cutout, sleeve cut out). Loved it!","March 10, 2020","Small"
"https://www.renttherunway.com/pdp/items/REF66","Erin","Please don't make me do this. It's a time consuming annoyance.","no","March 5, 2020","Small"
"https://www.renttherunway.com/pdp/items/REF66","Deanna","Great dress for wedding shower","Thought dress was super cute and flattering. Not too short wish had a little more style around collar but over all great. I would rent again","March 4, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/REF66","Lauren","Cute dress!","Beware, the dress is a little short (even for 5'2!) so I wore it with tight leggings and out and about in NYC. Super cute!!!","March 2, 2020","Other"
"https://www.renttherunway.com/pdp/items/REF66","Katherine","Loved this dress!!","Very short but I wore it with tights and was inside so there was no risk of wind, etc. The dress runs small overall so I sized up and wore a 6. It fit perfectly overall, I'm glad I didn't get the 4.","February 21, 2020","Small"
"https://www.renttherunway.com/pdp/items/REF66","Shalini","Short!","This runs really small and is incredibly short! If you get this dress, size up, but still be aware that it probably will still be really short!","February 21, 2020","Small"
"https://www.renttherunway.com/pdp/items/REF66","RTR Customer","Perfect for a birthday party!","I loved this dress! I knew how Reformation dresses fit (usually I size up one to two sizes from my normal dress size - their clothes run SMALL), so this was perfect for my event. I loved the confetti pattern and got many compliments on it. Wish I could have kept it!","February 4, 2020","Small"
"https://www.renttherunway.com/pdp/items/REF66","Kerry","Fun dress","Had to size up so the back wouldn't pull at the boobs. Received many compliments and you can dress it up or down. You can only wear a stick on bra because of how open the back of the dress is.","January 28, 2020","Party"
"https://www.renttherunway.com/pdp/items/REF66","Laura","Cute... top?","So short! Like ridiculously short, even for Ref. I liked the print and the way it fit on top so I wore it tucked into a black skirt with boots lol","January 24, 2020","Other"
"https://www.renttherunway.com/pdp/items/REF66","Lauren","Adorable and flattering","Like most reformation pieces, you have to size up, but it's super flattering and cute. Perfect mid-thigh length for a petite girl","January 20, 2020","Other"
"https://www.renttherunway.com/pdp/items/REF66","Jeana","Easy Date Night Dress","Wore this dress to dinner and it was super comfortable the whole night. I like the tie-wrist detail for some subtle interest. The fabric is really lightweight and easy. I'm usually a 0P in Ref clothes, so the torso was long on me and resulted in some weird draping in the chest area, but it wasn't really noticeable, especially at night.","January 3, 2020","Date"
"https://www.renttherunway.com/pdp/items/REF66","Lili","Perfect little party dress","I usually wear a 4 and had to size up to a 6, which is typical for me of Reformation dresses. But this was such a cute, flirty and understated dress for NYE. Very comfortable and flattering. The perfect length, too.","January 3, 2020","Party"
"https://www.renttherunway.com/pdp/items/REF66","Kayla","Adorable but so tiny","Great dress if you're a bean pole. I normally am a size 2, but this dress made me feel like a size 6 would have fit better. It is beyond short (not work appropriate if that's what you're considering this for!) I loved the print and overall shape of the dress, and probably would rent again, just sized up a bit.","January 1, 2020","Party"
"https://www.renttherunway.com/pdp/items/REF66","Olivia","Tiny tiny tiny dress.","Incredibly tiny! I am usually a 0-2 in Reformation, and this dress barely covered me. Going to get either a 4-6 next!","December 24, 2019","Small"
"https://www.renttherunway.com/pdp/items/REF66","Italia","Great fun almost mini polka dots dress","A bit short (I have a large bottom half) but absolutely adorable dress that fits comfortably!","December 19, 2019","True to Size"
"https://www.renttherunway.com/pdp/items/VB37","Lindsey","Great holiday dress with tights or without!","Always love veronicas dresses. I liked this for a winter occasion. Conservative with opaque tights but still fun and youthful.","March 6, 2020","Party"
"https://www.renttherunway.com/pdp/items/VB37","Marianne","Nice dress but I didn't wear it","It was a little long for me. I felt a little frumpy. It is a nice dress though.","February 25, 2020","Formal Affair"
"https://www.renttherunway.com/pdp/items/VB37","Dyana","Beautiful dress!","I usually wear a size 6, but I wore a size 8 in this dress. It was very flattering and I loved the stretchy, silky fabric. Very cute pattern and perfect for a work dinner.","February 4, 2020","Work"
"https://www.renttherunway.com/pdp/items/VB37","RTR Customer","The dress is EVERYTHING!!!!","I wore it for a family wedding in Miami and received so many compliments! I felt sexy yet classy, the dress is so fun and you will feel so good in it! Definitely highlights your legs!!","January 27, 2020","Wedding"
"https://www.renttherunway.com/pdp/items/VB37","Julia","Loved the print and the long sleeves with a short skirt!","Super comfy and flattering. Can be dressed up Or Down. On the size 2 I didn’t have to unzip the side zipper to get it on","January 26, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/VB37","RTR Customer","This dress is PERFECT!","This was my first time using RTR and I can honestly say it was a great experience. This dress fits true to size and like a dream. It’s slightly stretchy and extremely comfortable. I have zero complaints about it and got so many compliments. Also if you are looking for the perfect shoes for it, I got mine from Aldo!","January 4, 2020","True to Size"
"https://www.renttherunway.com/pdp/items/VB37","Kathy","Such a unique piece!","So comfortable and so unique. It's a very form fitting dress- only word of caution it has a lot of pattern","December 24, 2019","Party"
